,network,image,original_label,original_predicted_label,predicted_label,target,method,IM1,IM2,correctness,l1,l2,linf,implausibility,optim_time,weak correctness,weak_correctness
16143,mnist_lenet5_output,78.0,2,2,0.0,7.0,C-Min-Edit,1.3401102863781107,0.05935792689210306,0,306.77682,22.168447,2.0,491.08435,67.02644681930542,,1
16144,mnist_lenet5_output,78.0,2,2,8.0,8.0,C-Min-Edit,1.138495362563097,0.06042967816657461,1,299.98663,21.894394,2.0,454.33514,42.13693451881409,,1
16145,mnist_lenet5_output,78.0,2,2,9.0,9.0,C-Min-Edit,0.9252310453624907,0.03924707685851822,1,296.75632,21.570627,2.0,435.9317,13.81263017654419,,1
16146,mnist_lenet5_output,79.0,9,9,0.0,0.0,C-Min-Edit,0.8716948972529104,0.0074035470149629,1,146.75833,15.027903,2.0,552.9403,17.635919094085693,,1
16147,mnist_lenet5_output,79.0,9,9,1.0,1.0,C-Min-Edit,48.53233533657577,0.8959799330077705,1,143.60257,14.8373165,1.9999915,246.03964,7.847306489944458,,1
16148,mnist_lenet5_output,79.0,9,9,2.0,2.0,C-Min-Edit,0.7244295923288612,0.011287519178194694,1,152.17288,15.146825,2.0,431.42734,49.24241828918457,,1
16149,mnist_lenet5_output,79.0,9,9,9.0,3.0,C-Min-Edit,1.0,0.013312904466396502,0,138.2673,14.349206,1.9999986,428.72003,67.53670144081116,,1
16150,mnist_lenet5_output,79.0,9,9,9.0,4.0,C-Min-Edit,1.0,0.01612024938398944,0,143.86877,14.545433,1.99999,372.65588,2.750919342041016,,1
16151,mnist_lenet5_output,79.0,9,9,5.0,5.0,C-Min-Edit,0.7756285691979699,0.021746037519422858,1,130.02043,13.771147,2.0,374.42514,23.68914365768433,,1
16152,mnist_lenet5_output,79.0,9,9,6.0,6.0,C-Min-Edit,0.8635171350443501,0.006634793749455212,1,145.9172,14.969282,1.9999999,344.66602,18.35927510261536,,1
16153,mnist_lenet5_output,79.0,9,9,7.0,7.0,C-Min-Edit,0.9423494097387676,0.006061059902336691,1,140.2041,14.407363,1.9999995,354.50677,11.787381410598757,,1
16154,mnist_lenet5_output,79.0,9,9,9.0,8.0,C-Min-Edit,1.0,0.013967940986520454,0,145.06497,14.800641,1.999995,371.84152,6.065067768096924,,1
16155,mnist_lenet5_output,80.0,7,7,2.0,0.0,C-Min-Edit,0.8466518837818393,0.013085042982880421,0,268.1828,20.803734,1.9998837,538.10297,52.277997970581055,,1
16156,mnist_lenet5_output,80.0,7,7,7.0,1.0,C-Min-Edit,1.0,0.015513017120408852,0,250.19745,20.086535,1.99793,383.454,67.23150324821472,,1
16157,mnist_lenet5_output,80.0,7,7,7.0,2.0,C-Min-Edit,1.0,0.009911969104949668,0,266.64096,20.865906,1.9999113,366.7595,8.528172731399536,,1
16158,mnist_lenet5_output,80.0,7,7,7.0,3.0,C-Min-Edit,1.0,0.008544087700641663,0,254.12097,20.32553,1.9999735,387.75027,15.045942544937134,,1
16159,mnist_lenet5_output,80.0,7,7,4.0,4.0,C-Min-Edit,0.7223425063104822,0.01852978987730605,1,222.53067,18.644207,1.9967334,346.68625,6.388445854187012,,1
16160,mnist_lenet5_output,80.0,7,7,5.0,5.0,C-Min-Edit,1.2462383315627132,0.014093760015277621,1,246.01355,19.81116,1.9996451,452.39172,64.91010308265686,,1
16161,mnist_lenet5_output,80.0,7,7,2.0,6.0,C-Min-Edit,0.8745434224671221,0.01205389969653955,0,281.64618,21.289728,1.9989581,434.66306,69.73475527763367,,1
16162,mnist_lenet5_output,80.0,7,7,8.0,8.0,C-Min-Edit,0.8869152971852027,0.010371947806690896,1,221.36281,18.516989,1.9988954,347.1396,18.774189472198486,,1
16163,mnist_lenet5_output,80.0,7,7,9.0,9.0,C-Min-Edit,0.980826687437994,0.023502543393942914,1,205.67682,17.669619,1.9973996,343.03745,7.424833297729492,,1
16164,mnist_lenet5_output,81.0,7,7,7.0,0.0,C-Min-Edit,1.0,0.04152683711237308,0,213.57666,18.55984,1.9914429,474.82272,67.81389451026917,,1
16165,mnist_lenet5_output,81.0,7,7,7.0,1.0,C-Min-Edit,1.0,0.039031273366425125,0,214.6405,18.635036,1.9922197,217.26984,67.27912449836731,,1
16166,mnist_lenet5_output,81.0,7,7,4.0,2.0,C-Min-Edit,0.9740702855655219,0.0385722360972095,0,214.81247,18.624102,1.9935745,382.30908,67.2843120098114,,1
16167,mnist_lenet5_output,81.0,7,7,7.0,3.0,C-Min-Edit,1.0,0.041434350708067134,0,224.88313,19.129108,1.9952953,378.5429,67.7506811618805,,1
16168,mnist_lenet5_output,81.0,7,7,4.0,4.0,C-Min-Edit,0.8424641609010168,0.027781625121935667,1,231.0134,19.461542,1.9999268,339.9966,28.87690615653992,,1
16169,mnist_lenet5_output,81.0,7,7,9.0,5.0,C-Min-Edit,0.932678936035695,0.02815935523052025,0,217.61316,18.74399,1.9981872,348.58807,67.4513635635376,,1
16170,mnist_lenet5_output,81.0,7,7,7.0,6.0,C-Min-Edit,1.0,0.04097474717234259,0,213.84726,18.56927,1.9910963,380.8459,67.68304562568665,,1
16171,mnist_lenet5_output,81.0,7,7,9.0,8.0,C-Min-Edit,0.9783303369979726,0.030758424199326152,0,222.24313,18.99521,1.9972767,328.65674,67.32888579368591,,1
16172,mnist_lenet5_output,81.0,7,7,9.0,9.0,C-Min-Edit,0.7065964516674524,0.011189950932518995,1,215.34122,18.687336,1.9988134,293.65314,5.1745522022247314,,1
16173,mnist_lenet5_output,82.0,6,6,6.0,0.0,C-Min-Edit,1.0,0.05280552644490896,0,171.67792,15.732588,2.0,463.52115,45.536949634552,,1
16174,mnist_lenet5_output,82.0,6,6,4.0,1.0,C-Min-Edit,1.1583770073963968,0.06747177256862828,0,219.6264,18.345032,1.9935007,271.81824,38.00044512748718,,1
16175,mnist_lenet5_output,82.0,6,6,6.0,2.0,C-Min-Edit,1.0,0.03379445209066466,0,181.3988,16.292004,2.0,390.6562,18.71948552131653,,1
16176,mnist_lenet5_output,82.0,6,6,3.0,3.0,C-Min-Edit,1.2121467216748372,0.04628847099410786,1,188.9708,16.808271,2.0,355.56915,20.392498254776,,1
16177,mnist_lenet5_output,82.0,6,6,6.0,4.0,C-Min-Edit,1.0,0.025629225471670965,0,165.719,15.609812,1.9921569,337.64774,19.248826026916504,,1
16178,mnist_lenet5_output,82.0,6,6,8.0,5.0,C-Min-Edit,1.1514497680294833,0.03567015373261699,0,175.26831,15.62092,1.9973816,372.60825,67.60539484024048,,1
16179,mnist_lenet5_output,82.0,6,6,8.0,7.0,C-Min-Edit,0.8815699474615084,0.06931801606138623,0,211.49449,17.867538,1.9921569,343.7377,67.15782141685486,,1
16180,mnist_lenet5_output,82.0,6,6,8.0,8.0,C-Min-Edit,0.9957862375024238,0.03641580511011025,1,163.72543,15.186332,1.9987661,378.83246,7.735259056091309,,1
16181,mnist_lenet5_output,82.0,6,6,6.0,9.0,C-Min-Edit,1.0,0.08033923521551899,0,202.57755,17.617056,1.9999999,345.73257,67.5804877281189,,1
16182,mnist_lenet5_output,83.0,2,2,2.0,0.0,C-Min-Edit,1.0,0.03857403412781179,0,305.61002,23.238386,2.0,545.78033,67.48835587501526,,0
16183,mnist_lenet5_output,83.0,2,2,2.0,1.0,C-Min-Edit,1.0,0.07451792749383553,0,295.99524,22.946497,2.0,230.26584,21.023651123046875,,0
16184,mnist_lenet5_output,83.0,2,2,2.0,3.0,C-Min-Edit,1.0,0.0653579031347506,0,312.1726,23.562344,2.0,410.5257,67.39363861083984,,0
16185,mnist_lenet5_output,83.0,2,2,2.0,4.0,C-Min-Edit,1.0,0.0458394458098145,0,308.13226,23.393679,2.0,506.73572,70.66904950141907,,0
16186,mnist_lenet5_output,83.0,2,2,8.0,5.0,C-Min-Edit,1.0294430456783754,0.050776059954509185,0,316.86816,23.639557,2.0,433.42197,67.66743516921997,,0
16187,mnist_lenet5_output,83.0,2,2,2.0,6.0,C-Min-Edit,1.0,0.04763201409316705,0,316.00928,23.763174,2.0,479.372,67.79117846488953,,0
16188,mnist_lenet5_output,83.0,2,2,2.0,7.0,C-Min-Edit,1.0,0.03527866905904775,0,300.92358,23.05336,2.0,445.46338,67.78682899475098,,0
16189,mnist_lenet5_output,83.0,2,2,2.0,8.0,C-Min-Edit,1.0,0.05474401493777413,0,285.925,22.26708,2.0,405.65057,67.49360156059265,,0
16190,mnist_lenet5_output,83.0,2,2,2.0,9.0,C-Min-Edit,1.0,0.03362825068249736,0,304.60498,23.195166,2.0,468.5164,67.59562754631042,,0
16191,mnist_lenet5_output,84.0,7,7,0.0,0.0,C-Min-Edit,1.1134119980205452,0.010060403113588934,1,280.7162,21.564686,1.999985,471.17142,18.299354791641235,,1
16192,mnist_lenet5_output,84.0,7,7,7.0,1.0,C-Min-Edit,1.0,0.01273222472690032,0,268.4248,21.065538,1.9999504,397.57977,20.22911763191223,,1
16193,mnist_lenet5_output,84.0,7,7,2.0,2.0,C-Min-Edit,1.098306727447389,0.015201225559989491,1,277.48676,21.67175,1.9999663,484.4344,48.36000108718872,,1
16194,mnist_lenet5_output,84.0,7,7,3.0,3.0,C-Min-Edit,0.9067082230186276,0.012102253718269038,1,277.9915,21.386175,1.9999721,511.01877,51.04170346260071,,1
16195,mnist_lenet5_output,84.0,7,7,4.0,4.0,C-Min-Edit,1.1777917047273812,0.020020781735071783,1,308.31653,22.937881,1.999964,524.4191,24.895686149597168,,1
16196,mnist_lenet5_output,84.0,7,7,8.0,5.0,C-Min-Edit,1.0328859455421688,0.016748424710297864,0,310.45685,23.054426,1.9999433,512.215,67.39111304283142,,1
16197,mnist_lenet5_output,84.0,7,7,6.0,6.0,C-Min-Edit,1.0611968675330208,0.019256993475119447,1,320.37903,23.3169,1.9999859,504.57266,59.834314584732056,,1
16198,mnist_lenet5_output,84.0,7,7,8.0,8.0,C-Min-Edit,0.7230450422707343,0.005320979473386174,1,329.0462,23.836987,1.9999788,435.93243,21.294743299484253,,1
16199,mnist_lenet5_output,84.0,7,7,9.0,9.0,C-Min-Edit,0.9581500078209751,0.013283559757732858,1,252.58417,20.424217,1.9999802,423.243,26.885961532592773,,1
16200,mnist_lenet5_output,85.0,8,8,6.0,0.0,C-Min-Edit,1.214448167096341,0.024168872227409165,0,301.1535,21.926323,1.9999993,429.75797,9.228169679641724,,1
16201,mnist_lenet5_output,85.0,8,8,8.0,1.0,C-Min-Edit,1.0,0.019457318920315082,0,305.60657,22.046955,1.9999985,556.7414,67.4794008731842,,1
16202,mnist_lenet5_output,85.0,8,8,8.0,2.0,C-Min-Edit,1.0,0.014361448629250753,0,309.70227,22.288733,1.999999,580.9718,67.46717095375061,,1
16203,mnist_lenet5_output,85.0,8,8,8.0,3.0,C-Min-Edit,1.0,0.013133911497008436,0,314.59738,22.509737,1.9999983,484.003,67.7309672832489,,1
16204,mnist_lenet5_output,85.0,8,8,8.0,4.0,C-Min-Edit,1.0,0.01750623345718683,0,314.7541,22.459064,1.9999973,514.3483,67.55888533592224,,1
16205,mnist_lenet5_output,85.0,8,8,8.0,5.0,C-Min-Edit,1.0,0.0158257667826756,0,247.86755,19.42975,1.9999998,424.66373,5.682347297668457,,1
16206,mnist_lenet5_output,85.0,8,8,8.0,6.0,C-Min-Edit,1.0,0.023535449189991644,0,281.90674,20.9316,1.9999985,498.26993,12.374610424041748,,1
16207,mnist_lenet5_output,85.0,8,8,8.0,7.0,C-Min-Edit,1.0,0.019988946794685734,0,304.67563,22.19598,1.9999995,532.03546,67.65561890602112,,1
16208,mnist_lenet5_output,85.0,8,8,9.0,9.0,C-Min-Edit,1.1219354087502873,0.01576390964388626,1,251.27576,19.540974,1.9999969,423.81195,20.67841982841492,,1
16209,mnist_lenet5_output,86.0,4,4,2.0,0.0,C-Min-Edit,0.8375827554531803,0.016708703988758882,0,301.8528,22.238497,2.0,533.0979,67.48138117790222,,1
16210,mnist_lenet5_output,86.0,4,4,1.0,1.0,C-Min-Edit,23.267397903749238,0.8189916163740925,1,294.80652,21.824207,2.0,293.86575,7.508052587509155,,1
16211,mnist_lenet5_output,86.0,4,4,7.0,2.0,C-Min-Edit,0.9404569790644798,0.021556174031489638,0,297.6631,21.998177,2.0,445.02798,7.260140895843506,,1
16212,mnist_lenet5_output,86.0,4,4,1.0,3.0,C-Min-Edit,19.214862425520458,0.8127958232826491,0,296.89093,22.104376,2.0,396.40833,67.63457226753235,,1
16213,mnist_lenet5_output,86.0,4,4,8.0,5.0,C-Min-Edit,0.9196510614863471,0.023314847948798127,0,289.1106,21.646156,2.0,394.33258,53.604520320892334,,1
16214,mnist_lenet5_output,86.0,4,4,2.0,6.0,C-Min-Edit,0.8527292311396023,0.01728882997973952,0,302.42508,22.270992,2.0,470.28625,67.55129504203796,,1
16215,mnist_lenet5_output,86.0,4,4,7.0,7.0,C-Min-Edit,1.0578045340326838,0.03020293760733524,1,295.57016,21.869371,2.0,412.42395,0.0709486007690429,,1
16216,mnist_lenet5_output,86.0,4,4,8.0,8.0,C-Min-Edit,0.7367898326482041,0.023430622436951706,1,292.16168,21.656588,2.0,371.14676,4.399739742279053,,1
16217,mnist_lenet5_output,86.0,4,4,7.0,9.0,C-Min-Edit,1.1027348145904459,0.028152780409274786,0,291.53784,21.72305,2.0,389.8762,67.76296162605286,,1
16218,mnist_lenet5_output,87.0,7,7,7.0,0.0,C-Min-Edit,1.0,0.015667518511231222,0,158.97888,15.303462,1.9999986,503.8529,67.63043117523193,,1
16219,mnist_lenet5_output,87.0,7,7,1.0,1.0,C-Min-Edit,36.802601493128655,0.8419616283148017,1,160.56259,15.601009,2.0,170.41249,8.587848424911499,,1
16220,mnist_lenet5_output,87.0,7,7,7.0,2.0,C-Min-Edit,1.0,0.010953908181163657,0,164.8699,15.894406,1.9999998,433.5047,67.40791034698486,,1
16221,mnist_lenet5_output,87.0,7,7,7.0,3.0,C-Min-Edit,1.0,0.02293483837351454,0,153.08658,14.8390465,1.9999771,381.72235,67.74213075637817,,1
16222,mnist_lenet5_output,87.0,7,7,7.0,4.0,C-Min-Edit,1.0,0.021541831152284606,0,169.5435,15.955416,2.0,352.66846,10.594352960586548,,1
16223,mnist_lenet5_output,87.0,7,7,7.0,5.0,C-Min-Edit,1.0,0.019338975284167493,0,156.08687,15.203977,2.0,359.4513,67.36096930503845,,1
16224,mnist_lenet5_output,87.0,7,7,7.0,6.0,C-Min-Edit,1.0,0.014037978112763408,0,160.54411,15.413867,1.9999993,381.1835,67.47978067398071,,1
16225,mnist_lenet5_output,87.0,7,7,7.0,8.0,C-Min-Edit,1.0,0.015697893562946624,0,159.65457,15.45366,2.0,366.13467,67.46169996261597,,1
16226,mnist_lenet5_output,87.0,7,7,7.0,9.0,C-Min-Edit,1.0,0.029328383119043108,0,158.9375,15.240058,1.9999977,317.67493,68.57294631004333,,1
16227,mnist_lenet5_output,88.0,3,3,1.0,0.0,C-Min-Edit,9.156280503468077,0.7411093784022307,0,211.4921,18.610273,2.0,471.19998,65.28057956695557,,1
16228,mnist_lenet5_output,88.0,3,3,1.0,1.0,C-Min-Edit,22.467543896800215,0.8276468460937935,1,218.77551,18.934504,2.0,152.05986,0.0795745849609375,,1
16229,mnist_lenet5_output,88.0,3,3,1.0,2.0,C-Min-Edit,8.939040783381326,0.8266029177254368,0,207.11374,18.39267,2.0,394.28247,67.38162183761597,,1
16230,mnist_lenet5_output,88.0,3,3,1.0,4.0,C-Min-Edit,9.093051190231288,0.8339004661199054,0,205.86847,18.38635,2.0,335.47147,65.77072215080261,,1
16231,mnist_lenet5_output,88.0,3,3,1.0,5.0,C-Min-Edit,9.330449283460139,0.8223683191759062,0,206.461,18.379887,2.0,335.21823,63.97881817817688,,1
16232,mnist_lenet5_output,88.0,3,3,1.0,6.0,C-Min-Edit,9.240051670718792,0.8275477743922295,0,206.4562,18.387419,2.0,364.66428,66.50940871238708,,1
16233,mnist_lenet5_output,88.0,3,3,1.0,7.0,C-Min-Edit,8.940905105952837,0.8371262167652963,0,205.92926,18.389503,2.0,308.8695,66.753671169281,,1
16234,mnist_lenet5_output,88.0,3,3,1.0,8.0,C-Min-Edit,11.560000797170412,0.7127830992071374,0,200.54178,17.774147,2.0,365.17853,66.9213809967041,,1
16235,mnist_lenet5_output,88.0,3,3,1.0,9.0,C-Min-Edit,8.542443058794106,0.7142120420671765,0,211.20181,18.60195,2.0,318.77155,65.28205752372742,,1
16236,mnist_lenet5_output,89.0,6,6,2.0,0.0,C-Min-Edit,0.5902067758061106,0.032925305563568014,0,265.01077,20.488194,1.9964128,580.5328,73.06982517242432,,1
16237,mnist_lenet5_output,89.0,6,6,8.0,1.0,C-Min-Edit,0.6565553852385837,0.020438131546683214,0,260.995,20.292604,1.9992008,303.84204,5.306605100631714,,1
16238,mnist_lenet5_output,89.0,6,6,2.0,2.0,C-Min-Edit,0.593164012264392,0.019255498701953172,1,261.81476,20.516731,1.9983993,442.9766,0.0707380771636962,,1
16239,mnist_lenet5_output,89.0,6,6,3.0,3.0,C-Min-Edit,0.6545598035620549,0.03451386431467263,1,278.97943,21.097363,1.9986104,394.4317,6.883649110794067,,1
16240,mnist_lenet5_output,89.0,6,6,4.0,4.0,C-Min-Edit,0.699236853170373,0.029540518877983455,1,260.31116,20.30326,1.9996989,362.86417,8.170744895935059,,1
16241,mnist_lenet5_output,89.0,6,6,5.0,5.0,C-Min-Edit,0.6502029686610152,0.03464595890654459,1,255.24846,20.030329,1.9976847,367.02704,19.51689124107361,,1
16242,mnist_lenet5_output,89.0,6,6,7.0,7.0,C-Min-Edit,0.8651994182451873,0.04472427424970907,1,265.0923,20.50001,1.9996153,344.17398,6.139426231384277,,1
16243,mnist_lenet5_output,89.0,6,6,8.0,8.0,C-Min-Edit,0.6648822350053426,0.02294044546820605,1,264.46173,20.466162,1.9979746,376.4871,4.9428870677948,,1
16244,mnist_lenet5_output,89.0,6,6,9.0,9.0,C-Min-Edit,0.4782564429731574,0.021182286238431505,1,254.11096,20.145279,1.9998049,334.30643,8.838876962661743,,1
16245,mnist_lenet5_output,90.0,1,1,1.0,0.0,C-Min-Edit,1.0,0.678558937014256,0,100.66199,12.000365,1.9921567,484.2988,65.97675895690918,,1
16246,mnist_lenet5_output,90.0,1,1,2.0,2.0,C-Min-Edit,0.04754098488034636,0.018969137670349877,1,133.5975,14.377219,1.999999,369.5638,32.42813849449158,,1
16247,mnist_lenet5_output,90.0,1,1,1.0,3.0,C-Min-Edit,1.0,0.7013003921196057,0,100.05069,12.182924,1.9921569,370.06647,66.8543028831482,,1
16248,mnist_lenet5_output,90.0,1,1,4.0,4.0,C-Min-Edit,0.08388360597785854,0.02582938757724323,1,107.90489,12.428091,1.9921569,354.73422,23.53567361831665,,1
16249,mnist_lenet5_output,90.0,1,1,1.0,5.0,C-Min-Edit,1.0,0.7017040308285065,0,99.543,12.183116,1.9921569,348.96387,65.16068935394287,,1
16250,mnist_lenet5_output,90.0,1,1,4.0,6.0,C-Min-Edit,0.11314017434078638,0.051650363070984674,0,109.399155,12.457976,1.9921569,349.73932,66.62567901611328,,1
16251,mnist_lenet5_output,90.0,1,1,4.0,7.0,C-Min-Edit,0.10621634529912717,0.040327556701150465,0,101.93851,11.921834,1.9921569,335.69235,66.59475612640381,,1
16252,mnist_lenet5_output,90.0,1,1,8.0,8.0,C-Min-Edit,0.07540722322639082,0.037234970664094647,1,135.19513,14.215189,1.9999245,360.1053,38.81498742103577,,1
16253,mnist_lenet5_output,90.0,1,1,1.0,9.0,C-Min-Edit,1.0,0.7111632905554391,0,99.042755,12.179239,1.9921569,338.71957,66.42423796653748,,1
16254,mnist_lenet5_output,91.0,3,3,5.0,0.0,C-Min-Edit,1.0848093081141077,0.01697007610244926,0,215.36864,17.938133,1.9991381,519.59625,64.91332173347473,,1
16255,mnist_lenet5_output,91.0,3,3,1.0,1.0,C-Min-Edit,19.500700038988484,0.7499255274903948,1,195.90543,16.831354,1.9961336,285.0163,41.91797518730164,,1
16256,mnist_lenet5_output,91.0,3,3,2.0,2.0,C-Min-Edit,0.8833424992304186,0.020424483443683843,1,259.26907,19.988832,1.998909,477.57712,14.75262999534607,,1
16257,mnist_lenet5_output,91.0,3,3,4.0,4.0,C-Min-Edit,1.6065060482250313,0.015308397937465046,1,245.50772,19.516731,1.9967518,386.88626,33.369441747665405,,1
16258,mnist_lenet5_output,91.0,3,3,5.0,5.0,C-Min-Edit,1.0262701470340618,0.014754426415159352,1,225.98114,18.442396,1.9998288,420.98392,12.01737356185913,,1
16259,mnist_lenet5_output,91.0,3,3,5.0,6.0,C-Min-Edit,1.0193633087159275,0.03240379929983931,0,205.51854,17.462393,1.9921569,377.46765,65.14337086677551,,1
16260,mnist_lenet5_output,91.0,3,3,5.0,7.0,C-Min-Edit,0.9537349695897007,0.037128676441746444,0,200.87405,16.842749,1.9921569,366.75458,66.51445174217224,,1
16261,mnist_lenet5_output,91.0,3,3,8.0,8.0,C-Min-Edit,1.7914705585637374,0.015684974835719557,1,269.35,20.479502,1.9999444,456.69168,26.05303001403809,,1
16262,mnist_lenet5_output,91.0,3,3,9.0,9.0,C-Min-Edit,1.8288579682119142,0.02986148041824883,1,275.69742,20.757856,1.9996501,408.28522,22.45950698852539,,1
16263,mnist_lenet5_output,92.0,6,6,6.0,0.0,C-Min-Edit,1.0,0.019869460700250884,0,241.72357,19.374985,2.0,535.9685,22.635033130645752,,1
16264,mnist_lenet5_output,92.0,6,6,1.0,1.0,C-Min-Edit,113.29768234845669,0.8937431573705391,1,199.15778,17.734976,1.9999192,215.36855,17.5718731880188,,1
16265,mnist_lenet5_output,92.0,6,6,6.0,2.0,C-Min-Edit,1.0,0.011692757444663133,0,217.50914,18.311867,1.9999993,471.19537,62.43716716766357,,1
16266,mnist_lenet5_output,92.0,6,6,3.0,3.0,C-Min-Edit,0.6387028030833748,0.008612276785675086,1,210.61441,18.232288,1.9999933,415.54233,57.71064591407776,,1
16267,mnist_lenet5_output,92.0,6,6,6.0,4.0,C-Min-Edit,1.0,0.009674229707819459,0,163.66379,15.488399,2.0,388.50226,47.5585560798645,,1
16268,mnist_lenet5_output,92.0,6,6,8.0,5.0,C-Min-Edit,1.0357541231254859,0.022361166761464706,0,237.68219,19.383118,1.9999981,486.3475,22.95050001144409,,1
16269,mnist_lenet5_output,92.0,6,6,4.0,7.0,C-Min-Edit,1.1818142890390784,0.009162230333766464,0,188.22815,17.001057,1.9999955,403.66943,67.0454535484314,,1
16270,mnist_lenet5_output,92.0,6,6,8.0,8.0,C-Min-Edit,1.1411045400462245,0.026126248662738112,1,237.49704,19.285854,1.9999998,463.06537,21.07865571975708,,1
16271,mnist_lenet5_output,92.0,6,6,9.0,9.0,C-Min-Edit,0.991622184031598,0.016479600371984558,1,276.35956,21.144629,1.9999992,478.89264,33.448646783828735,,1
16272,mnist_lenet5_output,93.0,9,4,5.0,0.0,C-Min-Edit,0.7549343265249165,0.01478994572478098,0,166.02065,15.626907,1.9996476,475.85336,66.70080614089966,,1
16273,mnist_lenet5_output,93.0,9,4,4.0,1.0,C-Min-Edit,1.0,0.008656826285167786,0,145.8679,14.569481,1.9999216,209.1469,6.152909517288208,,1
16274,mnist_lenet5_output,93.0,9,4,8.0,2.0,C-Min-Edit,1.8294415307400982,0.04358136523912299,0,144.47249,14.302159,1.9999018,409.59055,66.91964960098267,,1
16275,mnist_lenet5_output,93.0,9,4,8.0,3.0,C-Min-Edit,1.1880043231122543,0.041295048037190946,0,146.50276,14.561652,1.9994817,372.87497,66.71912217140198,,1
16276,mnist_lenet5_output,93.0,9,4,5.0,5.0,C-Min-Edit,0.6517129241187074,0.018435778518748936,1,180.60092,16.347672,1.9999828,314.02914,6.917092800140381,,1
16277,mnist_lenet5_output,93.0,9,4,4.0,6.0,C-Min-Edit,1.0,0.01153399684403857,0,145.92194,14.5838995,2.0,342.49344,66.84240889549255,,1
16278,mnist_lenet5_output,93.0,9,4,7.0,7.0,C-Min-Edit,1.0372966351743023,0.026261618872158464,1,174.79875,16.225769,1.9999641,340.15634,32.7014102935791,,1
16279,mnist_lenet5_output,93.0,9,4,8.0,8.0,C-Min-Edit,1.0212213959281158,0.03013184143554396,1,150.9627,14.881167,1.999837,350.1011,11.78627347946167,,1
16280,mnist_lenet5_output,93.0,9,4,5.0,9.0,C-Min-Edit,0.9156520627827472,0.017635223453246796,0,168.83937,15.908908,1.9998251,301.7629,66.74190783500671,,1
16281,mnist_lenet5_output,94.0,3,3,3.0,0.0,C-Min-Edit,1.0,0.04507000925744951,0,202.81119,17.586344,1.9978774,480.0042,66.11124157905579,,1
16282,mnist_lenet5_output,94.0,3,3,8.0,1.0,C-Min-Edit,0.6313500227413725,0.03048333799654489,0,197.39404,17.364634,1.9977825,245.96059,66.63740158081055,,1
16283,mnist_lenet5_output,94.0,3,3,3.0,2.0,C-Min-Edit,1.0,0.03913494011477384,0,198.706,17.29502,1.9972942,370.06796,29.59416389465332,,1
16284,mnist_lenet5_output,94.0,3,3,6.0,4.0,C-Min-Edit,0.9203684665198941,0.030142447888031026,0,195.96152,17.31797,1.9986584,382.82108,66.67037892341614,,1
16285,mnist_lenet5_output,94.0,3,3,5.0,5.0,C-Min-Edit,0.8895517937017081,0.030056258469382216,1,176.7748,16.29061,1.9996462,324.545,27.7759952545166,,1
16286,mnist_lenet5_output,94.0,3,3,6.0,6.0,C-Min-Edit,0.9103045669102378,0.02103832854761288,1,193.24683,17.039986,1.9952602,376.77432,27.91262912750244,,1
16287,mnist_lenet5_output,94.0,3,3,3.0,7.0,C-Min-Edit,1.0,0.04485696233298909,0,200.65143,17.308495,1.9939563,359.72324,65.98325538635254,,1
16288,mnist_lenet5_output,94.0,3,3,8.0,8.0,C-Min-Edit,0.6358507325940702,0.022884886891092297,1,178.92055,16.3531,1.9992235,349.89294,9.919450998306274,,1
16289,mnist_lenet5_output,94.0,3,3,8.0,9.0,C-Min-Edit,0.731795950875227,0.027552812606485365,0,193.50018,17.136362,1.9990718,370.78467,66.26136422157288,,1
